MatchName,Address,TeamA,ScoreA,TeamB,ScoreB,Winner,WonBy,MatchLink
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Vasai Dynamites TPL,47/2,Noorani Knight Riders TPL,34/5,Vasai Dynamites TPL,13 runs,https://cricheroes.in/scorecard/1318669/TPL-3/Vasai-Dynamites-TPL-vs-Noorani-Knight-Riders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Raj Panthers TPL,37/5,Alpha Fighters TPL,39/1,Alpha Fighters TPL,8 wickets,https://cricheroes.in/scorecard/1318677/TPL-3/Raj-Panthers-TPL-vs-Alpha-Fighters-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",MJ Strikers TPL,41/3,Kanor Warriors TPL,25/3,MJ Strikers TPL,16 runs,https://cricheroes.in/scorecard/1318667/TPL-3/MJ-Strikers-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Vasai Dynamites TPL,33/6,Modern Challengers TPL,34/2,Modern Challengers TPL,6 wickets,https://cricheroes.in/scorecard/1318676/TPL-3/Vasai-Dynamites-TPL-vs-Modern-Challengers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Taha Thunders TPL,54/0,TY Blasters TPL,48/3,Taha Thunders TPL,6 runs,https://cricheroes.in/scorecard/1318665/TPL-3/Taha-Thunders-TPL-vs-TY-Blasters-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Noorani Knight Riders TPL,26/6,Turf King TPL,28/1,Turf King TPL,6 wickets,https://cricheroes.in/scorecard/1318663/TPL-3/Noorani-Knight-Riders-TPL-vs-Turf-King-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Raj Panthers TPL,25/4,Kanor Warriors TPL,26/1,Kanor Warriors TPL,7 wickets,https://cricheroes.in/scorecard/1318675/TPL-3/Raj-Panthers-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Alpha Fighters TPL,31/2,Vasai Dynamites TPL,34/3,Vasai Dynamites TPL,5 wickets,https://cricheroes.in/scorecard/1318659/TPL-3/Alpha-Fighters-TPL-vs-Vasai-Dynamites-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Taha Thunders TPL,43/6,MJ Strikers TPL,40/1,Taha Thunders TPL,3 runs,https://cricheroes.in/scorecard/1318673/TPL-3/Taha-Thunders-TPL-vs-MJ-Strikers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",TY Blasters TPL,44/2,Turf King TPL,45/3,Turf King TPL,4 wickets,https://cricheroes.in/scorecard/1318657/TPL-3/TY-Blasters-TPL-vs-Turf-King-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Noorani Knight Riders TPL,23/8,Modern Challengers TPL,24/2,Modern Challengers TPL,6 wickets,https://cricheroes.in/scorecard/1318672/TPL-3/Noorani-Knight-Riders-TPL-vs-Modern-Challengers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Taha Thunders TPL,21/8,Raj Panthers TPL,22/0,Raj Panthers TPL,8 wickets,https://cricheroes.in/scorecard/1318670/TPL-3/Taha-Thunders-TPL-vs-Raj-Panthers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Vasai Dynamites TPL,33/4,Kanor Warriors TPL,34/1,Kanor Warriors TPL,7 wickets,https://cricheroes.in/scorecard/1318652/TPL-3/Vasai-Dynamites-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Alpha Fighters TPL,34/4,Modern Challengers TPL,35/2,Modern Challengers TPL,6 wickets,https://cricheroes.in/scorecard/1318650/TPL-3/Alpha-Fighters-TPL-vs-Modern-Challengers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Turf King TPL,34/4,MJ Strikers TPL,35/2,MJ Strikers TPL,6 wickets,https://cricheroes.in/scorecard/1318668/TPL-3/Turf-King-TPL-vs-MJ-Strikers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Taha Thunders TPL,31/3,Vasai Dynamites TPL,21/6,Taha Thunders TPL,10 runs,https://cricheroes.in/scorecard/1318649/TPL-3/Taha-Thunders-TPL-vs-Vasai-Dynamites-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",TY Blasters TPL,37/3,Noorani Knight Riders TPL,24/3,TY Blasters TPL,13 runs,https://cricheroes.in/scorecard/1318666/TPL-3/TY-Blasters-TPL-vs-Noorani-Knight-Riders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Modern Challengers TPL,31/4,Kanor Warriors TPL,20/6,Modern Challengers TPL,11 runs,https://cricheroes.in/scorecard/1318664/TPL-3/Modern-Challengers-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Raj Panthers TPL,36/7,Turf King TPL,27/7,Raj Panthers TPL,9 runs,https://cricheroes.in/scorecard/1318647/TPL-3/Raj-Panthers-TPL-vs-Turf-King-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Alpha Fighters TPL,45/2,Noorani Knight Riders TPL,41/5,Alpha Fighters TPL,4 runs,https://cricheroes.in/scorecard/1318662/TPL-3/Alpha-Fighters-TPL-vs-Noorani-Knight-Riders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",TY Blasters TPL,41/2,MJ Strikers TPL,23/5,TY Blasters TPL,18 runs,https://cricheroes.in/scorecard/1318646/TPL-3/TY-Blasters-TPL-vs-MJ-Strikers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Vasai Dynamites TPL,44/3,Turf King TPL,45/2,Turf King TPL,5 wickets,https://cricheroes.in/scorecard/1318660/TPL-3/Vasai-Dynamites-TPL-vs-Turf-King-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Modern Challengers TPL,42/6,Taha Thunders TPL,21/6,Modern Challengers TPL,21 runs,https://cricheroes.in/scorecard/1318645/TPL-3/Modern-Challengers-TPL-vs-Taha-Thunders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Alpha Fighters TPL,36/5,Kanor Warriors TPL,35/6,Alpha Fighters TPL,1 run,https://cricheroes.in/scorecard/1318658/TPL-3/Alpha-Fighters-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",TY Blasters TPL,44/2,Turf King TPL,45/3,Turf King TPL,4 wickets,https://cricheroes.in/scorecard/1318657/TPL-3/TY-Blasters-TPL-vs-Turf-King-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Noorani Knight Riders TPL,23/8,Modern Challengers TPL,24/2,Modern Challengers TPL,6 wickets,https://cricheroes.in/scorecard/1318672/TPL-3/Noorani-Knight-Riders-TPL-vs-Modern-Challengers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Taha Thunders TPL,21/8,Raj Panthers TPL,22/0,Raj Panthers TPL,8 wickets,https://cricheroes.in/scorecard/1318670/TPL-3/Taha-Thunders-TPL-vs-Raj-Panthers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Vasai Dynamites TPL,33/4,Kanor Warriors TPL,34/1,Kanor Warriors TPL,7 wickets,https://cricheroes.in/scorecard/1318652/TPL-3/Vasai-Dynamites-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Alpha Fighters TPL,34/4,Modern Challengers TPL,35/2,Modern Challengers TPL,6 wickets,https://cricheroes.in/scorecard/1318650/TPL-3/Alpha-Fighters-TPL-vs-Modern-Challengers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Turf King TPL,34/4,MJ Strikers TPL,35/2,MJ Strikers TPL,6 wickets,https://cricheroes.in/scorecard/1318668/TPL-3/Turf-King-TPL-vs-MJ-Strikers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Taha Thunders TPL,31/3,Vasai Dynamites TPL,21/6,Taha Thunders TPL,10 runs,https://cricheroes.in/scorecard/1318649/TPL-3/Taha-Thunders-TPL-vs-Vasai-Dynamites-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",TY Blasters TPL,37/3,Noorani Knight Riders TPL,24/3,TY Blasters TPL,13 runs,https://cricheroes.in/scorecard/1318666/TPL-3/TY-Blasters-TPL-vs-Noorani-Knight-Riders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Modern Challengers TPL,31/4,Kanor Warriors TPL,20/6,Modern Challengers TPL,11 runs,https://cricheroes.in/scorecard/1318664/TPL-3/Modern-Challengers-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Raj Panthers TPL,36/7,Turf King TPL,27/7,Raj Panthers TPL,9 runs,https://cricheroes.in/scorecard/1318647/TPL-3/Raj-Panthers-TPL-vs-Turf-King-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Alpha Fighters TPL,45/2,Noorani Knight Riders TPL,41/5,Alpha Fighters TPL,4 runs,https://cricheroes.in/scorecard/1318662/TPL-3/Alpha-Fighters-TPL-vs-Noorani-Knight-Riders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",TY Blasters TPL,41/2,MJ Strikers TPL,23/5,TY Blasters TPL,18 runs,https://cricheroes.in/scorecard/1318646/TPL-3/TY-Blasters-TPL-vs-MJ-Strikers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Vasai Dynamites TPL,44/3,Turf King TPL,45/2,Turf King TPL,5 wickets,https://cricheroes.in/scorecard/1318660/TPL-3/Vasai-Dynamites-TPL-vs-Turf-King-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Modern Challengers TPL,42/6,Taha Thunders TPL,21/6,Modern Challengers TPL,21 runs,https://cricheroes.in/scorecard/1318645/TPL-3/Modern-Challengers-TPL-vs-Taha-Thunders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Alpha Fighters TPL,36/5,Kanor Warriors TPL,35/6,Alpha Fighters TPL,1 run,https://cricheroes.in/scorecard/1318658/TPL-3/Alpha-Fighters-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Raj Panthers TPL,37/5,TY Blasters TPL,37/4,Tie,None,https://cricheroes.in/scorecard/1318642/TPL-3/Raj-Panthers-TPL-vs-TY-Blasters-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Turf King TPL,19/7,Modern Challengers TPL,20/0,Modern Challengers TPL,8 wickets,https://cricheroes.in/scorecard/1318636/TPL-3/Turf-King-TPL-vs-Modern-Challengers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",MJ Strikers TPL,40/4,Noorani Knight Riders TPL,29/4,MJ Strikers TPL,11 runs,https://cricheroes.in/scorecard/1318656/TPL-3/MJ-Strikers-TPL-vs-Noorani-Knight-Riders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",TY Blasters TPL,50/3,Vasai Dynamites TPL,46/3,TY Blasters TPL,4 runs,https://cricheroes.in/scorecard/1318655/TPL-3/TY-Blasters-TPL-vs-Vasai-Dynamites-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Alpha Fighters TPL,49/2,Taha Thunders TPL,42/5,Alpha Fighters TPL,7 runs,https://cricheroes.in/scorecard/1318640/TPL-3/Alpha-Fighters-TPL-vs-Taha-Thunders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Noorani Knight Riders TPL,34/5,Kanor Warriors TPL,35/6,Kanor Warriors TPL,1 wicket,https://cricheroes.in/scorecard/1318633/TPL-3/Noorani-Knight-Riders-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",MJ Strikers TPL,42/2,Raj Panthers TPL,44/3,Raj Panthers TPL,5 wickets,https://cricheroes.in/scorecard/1318634/TPL-3/MJ-Strikers-TPL-vs-Raj-Panthers-TPL
Individual Match,"Suncity Vasai Cricket Ground, Vasai, 03-Jan-21, 25 Ov.",Samta Cc Sativali,213/10,Young Warriors Vasai,101/10,Samta Cc Sativali,112 runs,https://cricheroes.in/scorecard/1332084/individual/Samta-Cc-Sativali-vs-Young-Warriors-Vasai
Individual Match,"Suncity Vasai Cricket Ground, Vasai, 02-Jan-21, 20 Ov.",Samta Cc Sativali,170/7,Young Warriors Vasai,176/3,Young Warriors Vasai,7 wickets,https://cricheroes.in/scorecard/1326736/individual/Samta-Cc-Sativali-vs-Young-Warriors-Vasai
UCC Friendly Series,"Suncity Vasai Cricket Ground, Vasai, 02-Jan-21, 20 Ov., ",UCC Vasai,166/7,Austin Boyz,129/10,UCC Vasai,37 runs,https://cricheroes.in/scorecard/1317742/UCC-Friendly-Series/UCC-Vasai-vs-Austin-Boyz
AFC2020,"Jivdani Cricket Ground, Vasai, 26-Dec-20, 18 Ov., ",Thane A,181/7,Leagle Eagle Thane,146/7,Thane A,35 runs,https://cricheroes.in/scorecard/1298728/AFC2020/Thane-A-vs-Leagle-Eagle-Thane
AFC2020,"Jivdani Cricket Ground, Vasai, 26-Dec-20, 20 Ov., ",Thane A,186/5,Adv Pune C,135/10,Thane A,51 runs,https://cricheroes.in/scorecard/1297255/AFC2020/Thane-A-vs-Adv-Pune-C
AFC2020,"Jivdani Cricket Ground, Vasai, 25-Dec-20, 17 Ov., ",Mumbai Vakil Sangh,133/8,Nagar Warriors,105/10,Mumbai Vakil Sangh,28 runs,https://cricheroes.in/scorecard/1293845/AFC2020/Mumbai-Vakil-Sangh-vs-Nagar-Warriors
XYZ,"Jivdani Cricket Ground, Vasai, 25-Dec-20, 17 Ov., ",Mumbai Vakil Sangh,74/3,Nagar Warriors,"<span class=""yet-to-bat"">Yet to bat</span>",None,None,https://cricheroes.in/scorecard/1293623/XYZ/Mumbai-Vakil-Sangh-vs-Nagar-Warriors
UCC Friendly Series,"Suncity Vasai Cricket Ground, Vasai, 19-Dec-20, 20 Ov., ",Austin Boyz,133/7,Samta Cc Sativali,106/8,Austin Boyz,27 runs,https://cricheroes.in/scorecard/1263385/UCC-Friendly-Series/Austin-Boyz-vs-Samta-Cc-Sativali
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Raj Panthers TPL,37/5,TY Blasters TPL,37/4,Tie,None,https://cricheroes.in/scorecard/1318642/TPL-3/Raj-Panthers-TPL-vs-TY-Blasters-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Turf King TPL,19/7,Modern Challengers TPL,20/0,Modern Challengers TPL,8 wickets,https://cricheroes.in/scorecard/1318636/TPL-3/Turf-King-TPL-vs-Modern-Challengers-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",MJ Strikers TPL,40/4,Noorani Knight Riders TPL,29/4,MJ Strikers TPL,11 runs,https://cricheroes.in/scorecard/1318656/TPL-3/MJ-Strikers-TPL-vs-Noorani-Knight-Riders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",TY Blasters TPL,50/3,Vasai Dynamites TPL,46/3,TY Blasters TPL,4 runs,https://cricheroes.in/scorecard/1318655/TPL-3/TY-Blasters-TPL-vs-Vasai-Dynamites-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Alpha Fighters TPL,49/2,Taha Thunders TPL,42/5,Alpha Fighters TPL,7 runs,https://cricheroes.in/scorecard/1318640/TPL-3/Alpha-Fighters-TPL-vs-Taha-Thunders-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",Noorani Knight Riders TPL,34/5,Kanor Warriors TPL,35/6,Kanor Warriors TPL,1 wicket,https://cricheroes.in/scorecard/1318633/TPL-3/Noorani-Knight-Riders-TPL-vs-Kanor-Warriors-TPL
TPL 3,"Vasai, Vasai, 03-Jan-21, 4 Ov., ",MJ Strikers TPL,42/2,Raj Panthers TPL,44/3,Raj Panthers TPL,5 wickets,https://cricheroes.in/scorecard/1318634/TPL-3/MJ-Strikers-TPL-vs-Raj-Panthers-TPL
Individual Match,"Suncity Vasai Cricket Ground, Vasai, 03-Jan-21, 25 Ov.",Samta Cc Sativali,213/10,Young Warriors Vasai,101/10,Samta Cc Sativali,112 runs,https://cricheroes.in/scorecard/1332084/individual/Samta-Cc-Sativali-vs-Young-Warriors-Vasai
Individual Match,"Suncity Vasai Cricket Ground, Vasai, 02-Jan-21, 20 Ov.",Samta Cc Sativali,170/7,Young Warriors Vasai,176/3,Young Warriors Vasai,7 wickets,https://cricheroes.in/scorecard/1326736/individual/Samta-Cc-Sativali-vs-Young-Warriors-Vasai
UCC Friendly Series,"Suncity Vasai Cricket Ground, Vasai, 02-Jan-21, 20 Ov., ",UCC Vasai,166/7,Austin Boyz,129/10,UCC Vasai,37 runs,https://cricheroes.in/scorecard/1317742/UCC-Friendly-Series/UCC-Vasai-vs-Austin-Boyz
AFC2020,"Jivdani Cricket Ground, Vasai, 26-Dec-20, 18 Ov., ",Thane A,181/7,Leagle Eagle Thane,146/7,Thane A,35 runs,https://cricheroes.in/scorecard/1298728/AFC2020/Thane-A-vs-Leagle-Eagle-Thane
AFC2020,"Jivdani Cricket Ground, Vasai, 26-Dec-20, 20 Ov., ",Thane A,186/5,Adv Pune C,135/10,Thane A,51 runs,https://cricheroes.in/scorecard/1297255/AFC2020/Thane-A-vs-Adv-Pune-C
AFC2020,"Jivdani Cricket Ground, Vasai, 25-Dec-20, 17 Ov., ",Mumbai Vakil Sangh,133/8,Nagar Warriors,105/10,Mumbai Vakil Sangh,28 runs,https://cricheroes.in/scorecard/1293845/AFC2020/Mumbai-Vakil-Sangh-vs-Nagar-Warriors
XYZ,"Jivdani Cricket Ground, Vasai, 25-Dec-20, 17 Ov., ",Mumbai Vakil Sangh,74/3,Nagar Warriors,"<span class=""yet-to-bat"">Yet to bat</span>",None,None,https://cricheroes.in/scorecard/1293623/XYZ/Mumbai-Vakil-Sangh-vs-Nagar-Warriors
UCC Friendly Series,"Suncity Vasai Cricket Ground, Vasai, 19-Dec-20, 20 Ov., ",Austin Boyz,133/7,Samta Cc Sativali,106/8,Austin Boyz,27 runs,https://cricheroes.in/scorecard/1263385/UCC-Friendly-Series/Austin-Boyz-vs-Samta-Cc-Sativali
UCC Friendly Series,"Suncity Vasai Cricket Ground, Vasai, 12-Dec-20, 20 Ov., ",UCC Vasai,160/6,Stella Boys CC,133/8,UCC Vasai,27 runs,https://cricheroes.in/scorecard/1234176/UCC-Friendly-Series/UCC-Vasai-vs-Stella-Boys-CC
Individual Match,"Pelhar, Vasai, 28-Nov-20, 25 Ov.",Patel Boys.,168/6,UCC Vasai,137/9,Patel Boys.,31 runs,https://cricheroes.in/scorecard/1196695/individual/Patel-Boys.-vs-UCC-Vasai
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Babji Strikers FC4,14/7,Night Rangers FC4,19/0,Night Rangers FC4,7 wickets,https://cricheroes.in/scorecard/1181734/Friends-Cup-4-Continue/Babji-Strikers-FC4-vs-Night-Rangers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Vasai Shers FC4,43/6,Thunders FC4,44/4,Thunders FC4,3 wickets,https://cricheroes.in/scorecard/1179394/Friends-Cup-4-Continue/Vasai-Shers-FC4-vs-Thunders-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Babji Strikers FC4,17/7,Night Rangers FC4,21/2,Night Rangers FC4,5 wickets,https://cricheroes.in/scorecard/1179387/Friends-Cup-4-Continue/Babji-Strikers-FC4-vs-Night-Rangers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Thunders FC4,27/4,Babji Strikers FC4,33/0,Babji Strikers FC4,7 wickets,https://cricheroes.in/scorecard/1179386/Friends-Cup-4-Continue/Thunders-FC4-vs-Babji-Strikers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Night Rangers FC4,25/7,Vasai Shers FC4,26/3,Vasai Shers FC4,4 wickets,https://cricheroes.in/scorecard/1179384/Friends-Cup-4-Continue/Night-Rangers-FC4-vs-Vasai-Shers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Vasai Shers FC4,20/2,Babji Strikers FC4,21/0,Babji Strikers FC4,7 wickets,https://cricheroes.in/scorecard/1179379/Friends-Cup-4-Continue/Vasai-Shers-FC4-vs-Babji-Strikers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Night Rangers FC4,38/7,Thunders FC4,25/7,Night Rangers FC4,13 runs,https://cricheroes.in/scorecard/1179376/Friends-Cup-4-Continue/Night-Rangers-FC4-vs-Thunders-FC4
Individual Match,"Dagdi, Vasai, 22-Nov-20, 2 Ov.",Abc Dagdi 1,8/0,Team Rocket(Dagdi),11/0,Team Rocket(Dagdi),3 wickets,https://cricheroes.in/scorecard/1179457/individual/Abc-Dagdi-1-vs-Team-Rocket(Dagdi)
Friends Cup 4,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Babji Strikers FC4,None,Vasai Shers FC4,None,None,None,https://cricheroes.in/match-detail/Babji-Strikers-FC4/Vasai-Shers-FC4/864071/864069/1132014
Individual Match,"Pelhar, Vasai, 21-Nov-20, 25 Ov.",Patel Boys.,199/7,SK BOYS.,145/11,Patel Boys.,54 runs,https://cricheroes.in/scorecard/1176581/individual/Patel-Boys.-vs-SK-BOYS.
Friends Cup 4,"Chulna Turf, Vasai, 08-Nov-20, 4 Ov., ",Babji Strikers FC4,None,Thunders FC4,None,None,None,https://cricheroes.in/match-detail/Babji-Strikers-FC4/Thunders-FC4/864071/864068/1132020
Friends Cup 4,"Chulna Turf, Vasai, 08-Nov-20, 4 Ov., ",Vasai Shers FC4,None,Gladiators FC4,None,None,None,https://cricheroes.in/match-detail/Vasai-Shers-FC4/Gladiators-FC4/864069/864065/1132018
Friends Cup 4,"Chulna Turf, Vasai, 08-Nov-20, 4 Ov., ",Gladiators FC4,28/4,Night Rangers FC4,29/0,Night Rangers FC4,7 wickets,https://cricheroes.in/scorecard/1132013/Friends-Cup-4/Gladiators-FC4-vs-Night-Rangers-FC4
UCC Friendly Series,"Suncity Vasai Cricket Ground, Vasai, 12-Dec-20, 20 Ov., ",UCC Vasai,160/6,Stella Boys CC,133/8,UCC Vasai,27 runs,https://cricheroes.in/scorecard/1234176/UCC-Friendly-Series/UCC-Vasai-vs-Stella-Boys-CC
Individual Match,"Pelhar, Vasai, 28-Nov-20, 25 Ov.",Patel Boys.,168/6,UCC Vasai,137/9,Patel Boys.,31 runs,https://cricheroes.in/scorecard/1196695/individual/Patel-Boys.-vs-UCC-Vasai
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Babji Strikers FC4,14/7,Night Rangers FC4,19/0,Night Rangers FC4,7 wickets,https://cricheroes.in/scorecard/1181734/Friends-Cup-4-Continue/Babji-Strikers-FC4-vs-Night-Rangers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Vasai Shers FC4,43/6,Thunders FC4,44/4,Thunders FC4,3 wickets,https://cricheroes.in/scorecard/1179394/Friends-Cup-4-Continue/Vasai-Shers-FC4-vs-Thunders-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Babji Strikers FC4,17/7,Night Rangers FC4,21/2,Night Rangers FC4,5 wickets,https://cricheroes.in/scorecard/1179387/Friends-Cup-4-Continue/Babji-Strikers-FC4-vs-Night-Rangers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Thunders FC4,27/4,Babji Strikers FC4,33/0,Babji Strikers FC4,7 wickets,https://cricheroes.in/scorecard/1179386/Friends-Cup-4-Continue/Thunders-FC4-vs-Babji-Strikers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Night Rangers FC4,25/7,Vasai Shers FC4,26/3,Vasai Shers FC4,4 wickets,https://cricheroes.in/scorecard/1179384/Friends-Cup-4-Continue/Night-Rangers-FC4-vs-Vasai-Shers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Vasai Shers FC4,20/2,Babji Strikers FC4,21/0,Babji Strikers FC4,7 wickets,https://cricheroes.in/scorecard/1179379/Friends-Cup-4-Continue/Vasai-Shers-FC4-vs-Babji-Strikers-FC4
Friends Cup 4 Continue,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Night Rangers FC4,38/7,Thunders FC4,25/7,Night Rangers FC4,13 runs,https://cricheroes.in/scorecard/1179376/Friends-Cup-4-Continue/Night-Rangers-FC4-vs-Thunders-FC4
Individual Match,"Dagdi, Vasai, 22-Nov-20, 2 Ov.",Abc Dagdi 1,8/0,Team Rocket(Dagdi),11/0,Team Rocket(Dagdi),3 wickets,https://cricheroes.in/scorecard/1179457/individual/Abc-Dagdi-1-vs-Team-Rocket(Dagdi)
Friends Cup 4,"Chulna Turf, Vasai, 22-Nov-20, 4 Ov., ",Babji Strikers FC4,None,Vasai Shers FC4,None,None,None,https://cricheroes.in/match-detail/Babji-Strikers-FC4/Vasai-Shers-FC4/864071/864069/1132014
Individual Match,"Pelhar, Vasai, 21-Nov-20, 25 Ov.",Patel Boys.,199/7,SK BOYS.,145/11,Patel Boys.,54 runs,https://cricheroes.in/scorecard/1176581/individual/Patel-Boys.-vs-SK-BOYS.
Friends Cup 4,"Chulna Turf, Vasai, 08-Nov-20, 4 Ov., ",Babji Strikers FC4,None,Thunders FC4,None,None,None,https://cricheroes.in/match-detail/Babji-Strikers-FC4/Thunders-FC4/864071/864068/1132020
Friends Cup 4,"Chulna Turf, Vasai, 08-Nov-20, 4 Ov., ",Vasai Shers FC4,None,Gladiators FC4,None,None,None,https://cricheroes.in/match-detail/Vasai-Shers-FC4/Gladiators-FC4/864069/864065/1132018
Friends Cup 4,"Chulna Turf, Vasai, 08-Nov-20, 4 Ov., ",Gladiators FC4,28/4,Night Rangers FC4,29/0,Night Rangers FC4,7 wickets,https://cricheroes.in/scorecard/1132013/Friends-Cup-4/Gladiators-FC4-vs-Night-Rangers-FC4
Friends Cup 4,"Chulna Turf, Vasai, 08-Nov-20, 4 Ov., ",Thunders FC4,37/6,Vasai Shers FC4,33/3,Thunders FC4,4 runs,https://cricheroes.in/scorecard/1132012/Friends-Cup-4/Thunders-FC4-vs-Vasai-Shers-FC4
Friends Cup 4,"Chulna Turf, Vasai, 07-Nov-20, 4 Ov., ",Babji Strikers FC4,46/3,Gladiators FC4,19/6,Babji Strikers FC4,27 runs,https://cricheroes.in/scorecard/1132010/Friends-Cup-4/Babji-Strikers-FC4-vs-Gladiators-FC4
